"id","user_id","outlet_id","outlet_code","outlet_name","channel_option","channel","visit_type","owner_name","mobile_number","address","city","state","pincode","latitude","longitude","flag","created_at","updated_at"
"170","1","OUT170",NULL,"Hi",NULL,"hcp","hcp","Hi","5246321458","Ok","Delhi","Delhi",NULL,NULL,NULL,"1","2026-05-20 11:41:03","2026-05-29 17:52:05"
"171","6","OUT171",NULL,"Gagan Medicals",NULL,"Pharmacy Store","trade",,"8899121287","Gurgaon","Delhi","Delhi",NULL,NULL,NULL,"0","2026-05-20 11:41:59","2026-05-21 04:20:24"
"172","1","OUT172",NULL,"Appollo ",NULL,"Grocery Store","trade",,"7683044112","Sector 4 Noida ","Delhi","Delhi",NULL,NULL,NULL,"0","2026-05-20 12:21:49","2026-05-20 12:21:49"
"173","1","OUT173",NULL,"Appollo ",NULL,"Pharmacy Store","trade",,"7683044112","Sector 4 Noida ","Delhi","UP",NULL,NULL,NULL,"0","2026-05-20 12:30:38","2026-05-29 11:33:24"
"174","1","OUT174",NULL,"Appollo hospital ",NULL,"MT Store","trade",,"7683044112","Sector 4 Noida ","Delhi","UP",NULL,NULL,NULL,"0","2026-05-20 12:32:49","2026-05-21 04:20:24"
"175","1","OUT175",NULL,"Appollo hospital ",NULL,"Pharmacy Store","trade",,"7683044112","Sector 4 Noida ","Delhi","UP",NULL,NULL,NULL,"0","2026-05-20 12:41:46","2026-05-29 18:18:10"
"176","1","OUT176",NULL,"Appollo ",NULL,"Pharmacy Store","trade",,"7683044112","Sector 4 Noida ","Delhi","UP",NULL,NULL,NULL,"2","2026-05-20 12:46:37","2026-05-30 04:59:37"
"177","1","OUT177",NULL,"Appollo hospital ",NULL,"Pharmacy Store","trade",,"7683044112","Sector 4 Noida ","Delhi","UP",NULL,NULL,NULL,"1","2026-05-20 12:49:54","2026-05-29 12:04:40"
"178","10",NULL,NULL,"Umesh kirana store","Grocery Store","Grocery Store","Trade","Umesh kirana store","9621178255","2MG4 2VX, Pisawa - Jattari Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"179","10",NULL,NULL,"Attri medical Store","Pharmacy Store","Pharmacy Store","Trade","Attri medical Store","9027595686","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"180","10",NULL,NULL,"Singhal medical Store","Pharmacy Store","Pharmacy Store","Trade","Singhal medical Store","9761637364","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"181","10",NULL,NULL,"Govind kirana store","Grocery Store","Grocery Store","Trade","Govind kirana store","8923166393","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"182","10",NULL,NULL,"Neeraj general Store","Grocery Store","Grocery Store","Trade","Neeraj general Store","9758621603","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"183","10",NULL,NULL,"Shubham provision store","Grocery Store","Grocery Store","Trade","Shubham provision store","6395657076","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"184","10",NULL,NULL,"Dharam medical Store","Pharmacy Store","Pharmacy Store","Trade","Dharam medical Store","7830219219","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"185","10",NULL,NULL,"Krishna medical Store","Pharmacy Store","Pharmacy Store","Trade","Krishna medical Store","9758416582","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"186","10",NULL,NULL,"Balyan medical Store","Pharmacy Store","Pharmacy Store","Trade","Balyan medical Store","9690316024","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"187","10",NULL,NULL,"Saksham cosmetics","Grocery Store","Grocery Store","Trade","Saksham cosmetics","9045183901","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"188","10",NULL,NULL,"Laxmi kirana","Grocery Store","Grocery Store","Trade","Laxmi kirana","7017256134","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"189","10",NULL,NULL,"Om kirana store","Grocery Store","Grocery Store","Trade","Om kirana store","9675303291","main market Jattari",NULL,NULL,NULL,NULL,NULL,"1","2026-05-20 13:22:16","2026-05-21 06:48:05"
"190","10",NULL,NULL,"Bhavani Kirana Store","Grocery Store","Grocery Store","Trade","Bhavani Kirana Store","9719704190","main market Jattari",NULL,NULL,NULL,NULL,NULL,"1","2026-05-20 13:22:16","2026-05-21 06:32:27"
"191","10",NULL,NULL,"Vikas provision store","Grocery Store","Grocery Store","Trade","Vikas provision store","9758709758","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"193","10",NULL,NULL,"Gun gun cosmetics","Grocery Store","Grocery Store","Trade","Gun gun cosmetics","7253934613","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"194","10",NULL,NULL,"Dev kirana","Grocery Store","Grocery Store","Trade","Dev kirana","7819929202","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"195","10",NULL,NULL,"Rakesh kirana","Grocery Store","Grocery Store","Trade","Rakesh kirana","7505057014","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"196","10",NULL,NULL,"Jay chand Dinesh kumar kirana store","Grocery Store","Grocery Store","Trade","Jay chand Dinesh kumar kirana store","9719214115","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"197","10",NULL,NULL,"Goyal medical store","Pharmacy Store","Pharmacy Store","Trade","Goyal medical store","9870922796","main market jattari",NULL,NULL,NULL,NULL,NULL,"1","2026-05-20 13:22:16","2026-05-21 07:04:28"
"198","10",NULL,NULL,"Shivam kirana store","Grocery Store","Grocery Store","Trade","Shivam kirana store","9027481418","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"199","10",NULL,NULL,"Harish con","Grocery Store","Grocery Store","Trade","Harish con","9759686322","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"200","10",NULL,NULL,"Babli tet house","Grocery Store","Grocery Store","Trade","Babli tet house","9758877423","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"201","10",NULL,NULL,"Muneem ji pani bale","Grocery Store","Grocery Store","Trade","Muneem ji pani bale","9720119033","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"202","10",NULL,NULL,"Raj clinic","HCP","HCP","HCP","Raj clinic","8393056315","2MF2 W29, Main Rd, opposite sheela devi dharmshala",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"203","10",NULL,NULL,"Shiva clinic","HCP","HCP","HCP","Shiva clinic","9627152530","2MF2 VPX, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"204","10",NULL,NULL,"Shital clinic","HCP","HCP","HCP","Shital clinic","9759623092","68, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"205","10",NULL,NULL,"Shivay dental clinic","HCP","HCP","HCP","Shivay dental clinic","9720637881","Jattari, Aligarh, SH-22A",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"206","10",NULL,NULL,"Shilpi clinic","HCP","HCP","HCP","Shilpi clinic","9410425220","Police chauki ke samne jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"207","10",NULL,NULL,"Shri ram singh fojdar pharmacy","Pharmacy Store","Pharmacy Store","Trade","Shri ram singh fojdar pharmacy","9760130370","2JHC GFG, Aligarh - Palwal Rd, Kurana",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"208","10",NULL,NULL,"Govardhan medicos","Pharmacy Store","Pharmacy Store","Trade","Govardhan medicos","9259702603","2JHF C8M",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"209","10",NULL,NULL,"Dayal Medical Store","Pharmacy Store","Pharmacy Store","Trade","Dayal Medical Store","9634377600","Aligarh - Palwal Road",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"210","10",NULL,NULL,"Kirana 4 U","Grocery Store","Grocery Store","Trade","Kirana 4 U","7409087329","2JGQ 9P4, Aligarh - Palwal Rd, near Anaj Mandi",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"211","10",NULL,NULL,"Sachin Genral store","Grocery Store","Grocery Store","Trade","Sachin Genral store","6395566155","2JGX 22C, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"212","10",NULL,NULL,"Vipen confesnari","Grocery Store","Grocery Store","Trade","Vipen confesnari","6398485252","5, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"213","10",NULL,NULL,"Kushal pal con","Grocery Store","Grocery Store","Trade","Kushal pal con","9759296490","5, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"214","10",NULL,NULL,"Shree balaji medical store","Pharmacy Store","Pharmacy Store","Trade","Shree balaji medical store","7060315814","2JFX 8H5",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"215","10",NULL,NULL,"Abhishek kirana store","Grocery Store","Grocery Store","Trade","Abhishek kirana store","7037772796","2MF2 X9Q, near sheela devi dhramsaal Infornt of Ol",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"216","10",NULL,NULL,"Yogesh sharma kirana store","Grocery Store","Grocery Store","Trade","Yogesh sharma kirana store","9719559917","Atal Motors, Main, Aligarh - Palwal Rd",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"217","10",NULL,NULL,"Om Parkash Pardeep kumar kirana sto","Grocery Store","Grocery Store","Trade","Om Parkash Pardeep kumar kirana sto","9058221826","2MF3 Q67",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"218","10",NULL,NULL,"Sanjay Genral store","Grocery Store","Grocery Store","Trade","Sanjay Genral store","9758910663","2MF3 Q67",NULL,NULL,NULL,NULL,NULL,"1","2026-05-20 13:22:16","2026-05-21 16:57:18"
"219","10",NULL,NULL,"Hitesh jan seva kendra","Grocery Store","Grocery Store","Trade","Hitesh jan seva kendra","9758715209","2MF3 R86",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"220","10",NULL,NULL,"Nitin Genral store","Grocery Store","Grocery Store","Trade","Nitin Genral store","8630997932","2MF3 R93",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"221","10",NULL,NULL,"Shree khatu shyam con","Grocery Store","Grocery Store","Trade","Shree khatu shyam con","8923160795","2MF3 PCH, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"222","10",NULL,NULL,"Shakil bhai cosmetic store","Grocery Store","Grocery Store","Trade","Shakil bhai cosmetic store","9084998293","2MF3 PH2, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"223","11",NULL,NULL,"Umesh kirana store","Grocery Store","Grocery Store","Trade","Umesh kirana store","9621178255","2MG4 2VX, Pisawa - Jattari Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"224","11",NULL,NULL,"Attri medical Store","Pharmacy Store","Pharmacy Store","Trade","Attri medical Store","9027595686","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"225","11",NULL,NULL,"Singhal medical Store","Pharmacy Store","Pharmacy Store","Trade","Singhal medical Store","9761637364","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"226","11",NULL,NULL,"Govind kirana store","Grocery Store","Grocery Store","Trade","Govind kirana store","8923166393","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"227","11",NULL,NULL,"Neeraj general Store","Grocery Store","Grocery Store","Trade","Neeraj general Store","9758621603","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"228","11",NULL,NULL,"Shubham provision store","Grocery Store","Grocery Store","Trade","Shubham provision store","6395657076","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"229","11",NULL,NULL,"Dharam medical Store","Pharmacy Store","Pharmacy Store","Trade","Dharam medical Store","7830219219","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"230","11",NULL,NULL,"Krishna medical Store","Pharmacy Store","Pharmacy Store","Trade","Krishna medical Store","9758416582","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"231","11",NULL,NULL,"Balyan medical Store","Pharmacy Store","Pharmacy Store","Trade","Balyan medical Store","9690316024","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"232","11",NULL,NULL,"Saksham cosmetics","Grocery Store","Grocery Store","Trade","Saksham cosmetics","9045183901","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"233","11",NULL,NULL,"Laxmi kirana","Grocery Store","Grocery Store","Trade","Laxmi kirana","7017256134","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"234","11",NULL,NULL,"Om kirana store","Grocery Store","Grocery Store","Trade","Om kirana store","9675303291","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"235","11",NULL,NULL,"Bhavani Kirana Store","Grocery Store","Grocery Store","Trade","Bhavani Kirana Store","9719704190","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"236","11",NULL,NULL,"Vikas provision store","Grocery Store","Grocery Store","Trade","Vikas provision store","9758709758","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"238","11",NULL,NULL,"Gun gun cosmetics","Grocery Store","Grocery Store","Trade","Gun gun cosmetics","7253934613","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"239","11",NULL,NULL,"Dev kirana","Grocery Store","Grocery Store","Trade","Dev kirana","7819929202","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"240","11",NULL,NULL,"Rakesh kirana","Grocery Store","Grocery Store","Trade","Rakesh kirana","7505057014","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"241","11",NULL,NULL,"Jay chand Dinesh kumar kirana store","Grocery Store","Grocery Store","Trade","Jay chand Dinesh kumar kirana store","9719214115","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"242","11",NULL,NULL,"Goyal medical store","Pharmacy Store","Pharmacy Store","Trade","Goyal medical store","9870922796","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"243","11",NULL,NULL,"Shivam kirana store","Grocery Store","Grocery Store","Trade","Shivam kirana store","9027481418","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"244","11",NULL,NULL,"Harish con","Grocery Store","Grocery Store","Trade","Harish con","9759686322","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"245","11",NULL,NULL,"Babli tet house","Grocery Store","Grocery Store","Trade","Babli tet house","9758877423","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"246","11",NULL,NULL,"Muneem ji pani bale","Grocery Store","Grocery Store","Trade","Muneem ji pani bale","9720119033","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"247","11",NULL,NULL,"Raj clinic","HCP","HCP","HCP","Raj clinic","8393056315","2MF2 W29, Main Rd, opposite sheela devi dharmshala",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"248","11",NULL,NULL,"Shiva clinic","HCP","HCP","HCP","Shiva clinic","9627152530","2MF2 VPX, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"249","11",NULL,NULL,"Shital clinic","HCP","HCP","HCP","Shital clinic","9759623092","68, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"250","11",NULL,NULL,"Shivay dental clinic","HCP","HCP","HCP","Shivay dental clinic","9720637881","Jattari, Aligarh, SH-22A",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"251","11",NULL,NULL,"Shilpi clinic","HCP","HCP","HCP","Shilpi clinic","9410425220","Police chauki ke samne jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"252","11",NULL,NULL,"Shri ram singh fojdar pharmacy","Pharmacy Store","Pharmacy Store","Trade","Shri ram singh fojdar pharmacy","9760130370","2JHC GFG, Aligarh - Palwal Rd, Kurana",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"253","11",NULL,NULL,"Govardhan medicos","Pharmacy Store","Pharmacy Store","Trade","Govardhan medicos","9259702603","2JHF C8M",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"254","11",NULL,NULL,"Dayal Medical Store","Pharmacy Store","Pharmacy Store","Trade","Dayal Medical Store","9634377600","Aligarh - Palwal Road",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"255","11",NULL,NULL,"Kirana 4 U","Grocery Store","Grocery Store","Trade","Kirana 4 U","7409087329","2JGQ 9P4, Aligarh - Palwal Rd, near Anaj Mandi",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"256","11",NULL,NULL,"Sachin Genral store","Grocery Store","Grocery Store","Trade","Sachin Genral store","6395566155","2JGX 22C, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"257","11",NULL,NULL,"Vipen confesnari","Grocery Store","Grocery Store","Trade","Vipen confesnari","6398485252","5, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"258","11",NULL,NULL,"Kushal pal con","Grocery Store","Grocery Store","Trade","Kushal pal con","9759296490","5, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"259","11",NULL,NULL,"Shree balaji medical store","Pharmacy Store","Pharmacy Store","Trade","Shree balaji medical store","7060315814","2JFX 8H5",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"260","11",NULL,NULL,"Abhishek kirana store","Grocery Store","Grocery Store","Trade","Abhishek kirana store","7037772796","2MF2 X9Q, near sheela devi dhramsaal Infornt of Ol",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"261","11",NULL,NULL,"Yogesh sharma kirana store","Grocery Store","Grocery Store","Trade","Yogesh sharma kirana store","9719559917","Atal Motors, Main, Aligarh - Palwal Rd",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"262","11",NULL,NULL,"Om Parkash Pardeep kumar kirana sto","Grocery Store","Grocery Store","Trade","Om Parkash Pardeep kumar kirana sto","9058221826","2MF3 Q67",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"263","11",NULL,NULL,"Sanjay Genral store","Grocery Store","Grocery Store","Trade","Sanjay Genral store","9758910663","2MF3 Q67",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"264","11",NULL,NULL,"Hitesh jan seva kendra","Grocery Store","Grocery Store","Trade","Hitesh jan seva kendra","9758715209","2MF3 R86",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"265","11",NULL,NULL,"Nitin Genral store","Grocery Store","Grocery Store","Trade","Nitin Genral store","8630997932","2MF3 R93",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"266","11",NULL,NULL,"Shree khatu shyam con","Grocery Store","Grocery Store","Trade","Shree khatu shyam con","8923160795","2MF3 PCH, Main Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"267","11",NULL,NULL,"Shakil bhai cosmetic store","Grocery Store","Grocery Store","Trade","Shakil bhai cosmetic store","9084998293","2MF3 PH2, Aligarh - Palwal Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"268","12",NULL,NULL,"Umesh kirana store","Grocery Store","Grocery Store","Trade","Umesh kirana store","9621178255","2MG4 2VX, Pisawa - Jattari Rd, Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"269","12",NULL,NULL,"Attri medical Store","Pharmacy Store","Pharmacy Store","Trade","Attri medical Store","9027595686","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"270","12",NULL,NULL,"Singhal medical Store","Pharmacy Store","Pharmacy Store","Trade","Singhal medical Store","9761637364","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"271","12",NULL,NULL,"Govind kirana store","Grocery Store","Grocery Store","Trade","Govind kirana store","8923166393","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"272","12",NULL,NULL,"Neeraj general Store","Grocery Store","Grocery Store","Trade","Neeraj general Store","9758621603","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"273","12",NULL,NULL,"Shubham provision store","Grocery Store","Grocery Store","Trade","Shubham provision store","6395657076","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"274","12",NULL,NULL,"Dharam medical Store","Pharmacy Store","Pharmacy Store","Trade","Dharam medical Store","7830219219","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"275","12",NULL,NULL,"Krishna medical Store","Pharmacy Store","Pharmacy Store","Trade","Krishna medical Store","9758416582","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"276","12",NULL,NULL,"Balyan medical Store","Pharmacy Store","Pharmacy Store","Trade","Balyan medical Store","9690316024","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"277","12",NULL,NULL,"Saksham cosmetics","Grocery Store","Grocery Store","Trade","Saksham cosmetics","9045183901","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"278","12",NULL,NULL,"Laxmi kirana","Grocery Store","Grocery Store","Trade","Laxmi kirana","7017256134","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"279","12",NULL,NULL,"Om kirana store","Grocery Store","Grocery Store","Trade","Om kirana store","9675303291","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"280","12",NULL,NULL,"Bhavani Kirana Store","Grocery Store","Grocery Store","Trade","Bhavani Kirana Store","9719704190","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"281","12",NULL,NULL,"Vikas provision store","Grocery Store","Grocery Store","Trade","Vikas provision store","9758709758","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"283","12",NULL,NULL,"Gun gun cosmetics","Grocery Store","Grocery Store","Trade","Gun gun cosmetics","7253934613","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"284","12",NULL,NULL,"Dev kirana","Grocery Store","Grocery Store","Trade","Dev kirana","7819929202","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"285","12",NULL,NULL,"Rakesh kirana","Grocery Store","Grocery Store","Trade","Rakesh kirana","7505057014","main market Jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"286","12",NULL,NULL,"Jay chand Dinesh kumar kirana store","Grocery Store","Grocery Store","Trade","Jay chand Dinesh kumar kirana store","9719214115","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"287","12",NULL,NULL,"Goyal medical store","Pharmacy Store","Pharmacy Store","Trade","Goyal medical store","9870922796","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"288","12",NULL,NULL,"Shivam kirana store","Grocery Store","Grocery Store","Trade","Shivam kirana store","9027481418","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"289","12",NULL,NULL,"Harish con","Grocery Store","Grocery Store","Trade","Harish con","9759686322","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
"290","12",NULL,NULL,"Babli tet house","Grocery Store","Grocery Store","Trade","Babli tet house","9758877423","main market jattari",NULL,NULL,NULL,NULL,NULL,"0","2026-05-20 13:22:16","2026-05-20 13:22:16"
